session,monkey,area,ml,ap,ks_cluster,site,unitDSP,unitWAV,contamPct,amplitude,ksClass,phyClass,nSpikes,ISI_2ms,ISI_2_4_ratio,high_isi_viol,low_spk_viol,manual_inspection_viol
troy-agl_t-2021-08-23,troy,FOP,113,102,14,19,DSP19b,WAV19b,48,8.5,mua ,mua  ,3092,0.323519896473633,0.222222222222222,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,19,20,DSP20a,WAV20a,34.2,7.9,mua ,good ,2882,0.173550850399167,0.142857142857143,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,20,20,DSP20b,WAV20b,25,7.6,mua ,mua  ,1691,0.0591715976331361,0.125,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,24,21,DSP21a,WAV21a,45.5,7.9,mua ,good ,1081,0.185185185185185,0.333333333333333,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,25,21,DSP21b,WAV21b,24.7,7.6,mua ,mua  ,1660,0.120554550934298,0.2,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,26,21,DSP21c,WAV21c,0,14.1,good,good ,2713,0,0,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,27,21,DSP21d,WAV21d,0,7.5,good,mua  ,1192,0,0,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,32,22,DSP22a,WAV22a,43.2,7.9,mua ,mua  ,2420,0.20669698222406,0.161290322580645,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,33,22,DSP22b,WAV22b,49.3,7.6,mua ,mua  ,1931,0.259067357512953,0.357142857142857,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,44,24,DSP24a,WAV24a,88.7,7.7,mua ,mua  ,1390,0.215982721382289,0.375,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,45,24,DSP24b,WAV24b,67.8,7.4,mua ,mua  ,2633,0.303951367781155,0.19047619047619,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,48,25,DSP25a,WAV25a,35.1,7.6,mua ,mua  ,2490,0.241060666934512,0.222222222222222,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,49,25,DSP25b,WAV25b,85.5,7.7,mua ,mua  ,2260,0.30987162461266,0.304347826086957,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,56,26,DSP26a,WAV26a,33,7.6,mua ,mua  ,1883,0.159404888416578,0.5,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,57,26,DSP26b,WAV26b,62.1,7.6,mua ,mua  ,1894,0.316957210776545,0.375,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,63,27,DSP27a,WAV27a,0,7.7,good,mua  ,784,0,0,0,1,1
troy-agl_t-2021-08-23,troy,FOP,113,102,66,28,DSP28a,WAV28a,0,7.6,good,mua  ,1275,0.0784929356357928,0.1,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,67,28,DSP28b,WAV28b,114.3,7.6,mua ,mua  ,1335,0.524737631184408,0.7,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,68,29,DSP29a,WAV29a,52.6,7.5,mua ,mua  ,2902,0.241296104791451,0.2,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,69,29,DSP29b,WAV29b,79.5,7.6,mua ,mua  ,3896,0.539152759948652,0.265822784810127,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,70,29,DSP29c,WAV29c,124.1,24.7,mua ,good ,1058,11.9205298013245,0.232472324723247,1,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,71,30,DSP30a,WAV30a,54.1,7.8,mua ,mua  ,3106,0.161030595813205,0.116279069767442,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,72,30,DSP30b,WAV30b,31.6,7.7,mua ,mua  ,2624,0.152497140678612,0.2,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,73,30,DSP30c,WAV30c,52.1,7.7,mua ,mua  ,2324,0.215238915195867,0.3125,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,74,31,DSP31a,WAV31a,63.5,7.8,mua ,mua  ,3086,0.259319286871961,0.114285714285714,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,75,31,DSP31b,WAV31b,78.8,7.7,mua ,mua  ,2820,0.248315005321036,0.155555555555556,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,76,32,DSP32a,WAV32a,67.5,7.6,mua ,mua  ,2602,0.269127258746636,0.259259259259259,0,0,1
troy-agl_t-2021-08-23,troy,FOP,113,102,77,32,DSP32b,WAV32b,73.4,7.6,mua ,mua  ,2706,0.295748613678373,0.307692307692308,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,2,1,DSP01a,WAV01a,25.6,7.7,mua ,mua  ,2714,0.147438260228529,0.111111111111111,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,3,1,DSP01b,WAV01b,42.2,7.7,mua ,mua  ,2409,0.249169435215947,0.222222222222222,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,0,2,DSP02a,WAV02a,26.9,7.7,mua ,mua  ,3731,0.241286863270778,0.157894736842105,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,1,2,DSP02b,WAV02b,23.2,7.7,mua ,mua  ,3944,0.304336799391326,0.1875,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,5,3,DSP03a,WAV03a,65.3,7.7,mua ,mua  ,3628,0.303280948442239,0.186440677966102,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,6,3,DSP03b,WAV03b,33.1,7.7,mua ,mua  ,4110,0.267705037722073,0.119565217391304,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,9,4,DSP04a,WAV04a,75.3,7.6,mua ,mua  ,1828,0.218938149972633,0.25,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,10,4,DSP04b,WAV04b,20.6,7.6,mua ,mua  ,1723,0.0580720092915215,0.0588235294117647,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,13,5,DSP05a,WAV05a,29.2,7.5,mua ,mua  ,1411,0.141843971631206,0.222222222222222,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,14,5,DSP05b,WAV05b,0,7.6,good,mua  ,1297,0,0,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,12,6,DSP06a,WAV06a,42.6,7.6,mua ,mua  ,1615,0.123915737298637,0.142857142857143,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,17,7,DSP07a,WAV07a,29.9,7.6,mua ,mua  ,1345,0.0744047619047619,0.0769230769230769,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,18,7,DSP07b,WAV07b,86,7.6,mua ,mua  ,1609,0.435323383084577,0.583333333333333,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,20,8,DSP08a,WAV08a,10.7,7.6,good,mua  ,2346,0.170575692963753,0.210526315789474,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,21,8,DSP08b,WAV08b,78.4,7.6,mua ,mua  ,1238,0.161681487469685,0.25,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,22,8,DSP08c,WAV08c,54.2,7.6,mua ,mua  ,2117,0.189035916824197,0.25,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,26,9,DSP09a,WAV09a,38.2,7.6,mua ,mua  ,1230,0.081366965012205,0.125,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,24,10,DSP10a,WAV10a,25.5,7.7,mua ,mua  ,2719,0.257542310522443,0.189189189189189,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,25,10,DSP10b,WAV10b,58.7,7.6,mua ,mua  ,2418,0.248241621845263,0.260869565217391,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,29,11,DSP11a,WAV11a,50.6,7.6,mua ,mua  ,1848,0.108283703302653,0.105263157894737,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,30,11,DSP11b,WAV11b,25.9,7.6,mua ,good ,2126,0.0470588235294118,0.0555555555555556,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,31,12,DSP12a,WAV12a,45,7.7,mua ,mua  ,3275,0.30543677458766,0.24390243902439,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,32,12,DSP12b,WAV12b,62.2,7.7,mua ,mua  ,2981,0.402684563758389,0.324324324324324,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,36,13,DSP13a,WAV13a,56,7.6,mua ,mua  ,2322,0.3446790176648,0.380952380952381,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,38,13,DSP13b,WAV13b,33.9,7.7,mua ,mua  ,2652,0.1508864579404,0.108108108108108,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,37,14,DSP14a,WAV14a,64.1,7.7,mua ,mua  ,2944,0.169894665307509,0.1,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,44,15,DSP15a,WAV15a,17.1,7.7,good,,1889,0.0529661016949153,0.0714285714285714,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,45,15,DSP15b,WAV15b,66.9,15.2,mua ,,1890,1.11169931180519,0.151079136690647,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,46,15,DSP15c,WAV15c,200.4,15.4,mua ,,1568,1.85067007019783,0.261261261261261,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,47,15,DSP15d,WAV15d,19.4,7.2,good,,2541,0.15748031496063,0.181818181818182,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,69,15,DSP15e,WAV15e,47.8,6.8,mua ,mua  ,9446,1.02699841185813,0.226635514018692,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,49,16,DSP16a,WAV16a,147.5,8.2,mua ,mua  ,3461,1.04046242774566,0.315789473684211,0,0,1
troy-agl_t-2021-08-25,troy,R,108,102,50,16,DSP16b,WAV16b,121.7,8.2,mua ,mua  ,3928,1.27323656735421,0.446428571428571,0,0,1
troy-agl_t-2021-08-25,troy,FOP,108,102,34,25,DSP25a,WAV25a,43.6,7.6,mua ,mua  ,2066,0.193704600484261,0.235294117647059,0,0,1
troy-agl_t-2021-08-25,troy,FOP,108,102,35,25,DSP25b,WAV25b,30.4,7.6,mua ,mua  ,2006,0.0498753117206982,0.05,0,0,1
troy-agl_t-2021-08-25,troy,FOP,108,102,41,26,DSP26a,WAV26a,83.3,7.7,mua ,mua  ,2073,0.386100386100386,0.380952380952381,0,0,1
troy-agl_t-2021-08-25,troy,FOP,108,102,42,26,DSP26b,WAV26b,65.9,7.6,mua ,mua  ,1553,0.193298969072165,0.176470588235294,0,0,1
troy-agl_t-2021-08-25,troy,FOP,108,102,48,27,DSP27a,WAV27a,66.2,7.6,mua ,mua  ,835,0.359712230215827,1.5,0,1,1
troy-agl_t-2021-08-25,troy,FOP,108,102,51,28,DSP28a,WAV28a,59.2,8.3,mua ,mua  ,2894,0.311095748358106,0.290322580645161,0,0,1
troy-agl_t-2021-08-25,troy,FOP,108,102,52,28,DSP28b,WAV28b,86,7.6,mua ,mua  ,898,0.222965440356745,0.5,0,1,1
troy-agl_t-2021-08-25,troy,FOP,108,102,53,29,DSP29a,WAV29a,24.8,7.6,mua ,mua  ,2163,0.0925069380203515,0.105263157894737,0,0,1
troy-agl_t-2021-08-25,troy,FOP,108,102,54,29,DSP29b,WAV29b,81,7.9,mua ,mua  ,2194,0.501595987232102,0.366666666666667,0,0,1
troy-agl_t-2021-08-25,troy,FOP,108,102,56,30,DSP30a,WAV30a,65.8,7.7,mua ,mua  ,2108,0.142382534409112,0.0810810810810811,0,0,1
troy-agl_t-2021-08-25,troy,FOP,108,102,57,30,DSP30b,WAV30b,39.4,7.3,mua ,mua  ,3400,0.294204177699323,0.24390243902439,0,0,1
troy-agl_t-2021-08-25,troy,FOP,108,102,58,31,DSP31a,WAV31a,57.4,7.7,mua ,mua  ,2436,0.369609856262834,0.321428571428571,0,0,1
troy-agl_t-2021-08-25,troy,FOP,108,102,59,31,DSP31b,WAV31b,44.3,7.7,mua ,mua  ,2036,0.245700245700246,0.185185185185185,0,0,1
troy-agl_t-2021-08-25,troy,FOP,108,102,60,32,DSP32a,WAV32a,66.7,7.7,mua ,mua  ,2335,0.214224507283633,0.217391304347826,0,0,1
troy-agl_t-2021-08-25,troy,FOP,108,102,61,32,DSP32b,WAV32b,58.6,7.6,mua ,mua  ,2084,0.28804608737398,0.352941176470588,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,0,1,DSP01a,WAV01a,36.3,7.7,mua ,mua  ,3524,0.141924496168039,0.125,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,4,1,DSP01b,WAV01b,56,7.7,mua ,mua  ,3285,0.304506699147381,0.4,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,5,1,DSP01c,WAV01c,74.9,7.7,mua ,mua  ,3523,0.283929585462805,0.208333333333333,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,6,1,DSP01d,WAV01d,68,7.7,mua ,mua  ,3739,0.347779561262707,0.351351351351351,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,1,2,DSP02a,WAV02a,43.4,7.8,mua ,mua  ,4379,0.29693924166286,0.206349206349206,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,2,2,DSP02b,WAV02b,57.6,7.7,mua ,mua  ,4572,0.371909866549989,0.257575757575758,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,7,2,DSP02c,WAV02c,49.6,7.8,mua ,,5481,0.328467153284672,0.181818181818182,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,99,2,DSP02d,WAV02d,55.2,7.2,mua ,mua  ,5318,0.432574760203122,0.2875,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,10,3,DSP03a,WAV03a,65.4,7.9,mua ,mua  ,6788,0.515691763665832,0.277777777777778,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,11,3,DSP03b,WAV03b,28,8.1,mua ,mua  ,15296,0.614579928081072,0.149206349206349,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,12,3,DSP03c,WAV03c,48.6,7.9,mua ,mua  ,6277,0.382409177820268,0.181818181818182,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,15,4,DSP04a,WAV04a,42.6,8,mua ,mua  ,4641,0.258620689655172,0.210526315789474,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,16,4,DSP04b,WAV04b,39.3,8.1,mua ,mua  ,6073,0.24703557312253,0.0943396226415094,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,17,4,DSP04c,WAV04c,51.1,7.9,mua ,mua  ,5118,0.293140512018761,0.159574468085106,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,18,4,DSP04d,WAV04d,57.9,8.1,mua ,mua  ,6441,0.388198757763975,0.177304964539007,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,23,5,DSP05a,WAV05a,52.9,8.6,mua ,mua  ,16610,0.909145643927991,0.188044831880448,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,24,5,DSP05b,WAV05b,92.8,8.6,mua ,mua  ,15043,1.72849355138944,0.395136778115502,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,26,5,DSP05c,WAV05c,80.3,8.4,mua ,mua  ,6697,0.642174432497013,0.309352517985612,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,29,5,DSP05d,WAV05d,78.7,8.4,mua ,mua  ,7766,0.86284610431423,0.440789473684211,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,25,6,DSP06a,WAV06a,62.9,7.7,mua ,mua  ,4008,0.324432243573746,0.282608695652174,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,27,6,DSP06b,WAV06b,32.2,7.7,mua ,mua  ,3774,0.21203286509409,0.170212765957447,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,28,6,DSP06c,WAV06c,68.6,7.9,mua ,mua  ,5622,0.49813200498132,0.256880733944954,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,32,7,DSP07a,WAV07a,109.2,8,mua ,mua  ,3816,0.655307994757536,0.347222222222222,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,33,7,DSP07b,WAV07b,78.2,7.1,mua ,mua  ,7046,0.624556422995032,0.234042553191489,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,34,7,DSP07c,WAV07c,80.6,8,mua ,mua  ,3125,0.320102432778489,0.212765957446809,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,37,8,DSP08a,WAV08a,41.9,8,mua ,mua  ,3878,0.283724529275213,0.139240506329114,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,38,8,DSP08b,WAV08b,37.3,7.7,mua ,mua  ,2967,0.236008091706001,0.166666666666667,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,39,8,DSP08c,WAV08c,42.6,8.1,mua ,mua  ,4827,0.227932034811438,0.174603174603175,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,40,8,DSP08d,WAV08d,72.6,7.7,mua ,mua  ,3579,0.19564002235886,0.14,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,44,9,DSP09a,WAV09a,68.5,7.7,mua ,mua  ,4200,0.333412717313646,0.222222222222222,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,45,9,DSP09b,WAV09b,53.8,7.7,mua ,mua  ,4602,0.326016083460117,0.194805194805195,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,46,10,DSP10a,WAV10a,51.7,17.1,mua ,good ,2961,0.337837837837838,0.212765957446809,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,47,10,DSP10b,WAV10b,49.9,7.8,mua ,mua  ,4304,0.278875203346502,0.2,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,48,10,DSP10c,WAV10c,91.6,8.9,mua ,mua  ,5759,1.02466134074331,0.556603773584906,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,49,10,DSP10d,WAV10d,48.4,8.7,mua ,mua  ,6005,0.349766822118588,0.2,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,50,10,DSP10e,WAV10e,114.7,8.1,mua ,mua  ,2935,0.647580095432856,0.475,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,52,11,DSP11a,WAV11a,50.1,7.8,mua ,mua  ,3536,0.16973125884017,0.130434782608696,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,53,11,DSP11b,WAV11b,73.9,7.9,mua ,mua  ,4765,0.398824517212427,0.311475409836066,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,54,11,DSP11c,WAV11c,87.8,7.7,mua ,mua  ,3932,0.4070211142203,0.340425531914894,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,58,12,DSP12a,WAV12a,53.5,7.7,mua ,mua  ,5270,0.379578667678876,0.227272727272727,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,59,12,DSP12b,WAV12b,38.5,7.7,mua ,mua  ,4798,0.229309985407546,0.139240506329114,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,60,12,DSP12c,WAV12c,32,7.7,mua ,mua  ,4522,0.19907100199071,0.15,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,66,13,DSP13a,WAV13a,72.1,7.7,mua ,mua  ,4398,0.3183989083466,0.25,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,67,13,DSP13b,WAV13b,31,7.7,mua ,mua  ,3479,0.201265094882116,0.212121212121212,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,103,13,DSP13c,WAV13c,54.2,7.3,mua ,mua  ,3725,0.107411385606874,0.0952380952380952,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,64,14,DSP14a,WAV14a,36.2,7.7,mua ,mua  ,4228,0.21291696238467,0.157894736842105,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,65,14,DSP14b,WAV14b,60.8,7.7,mua ,mua  ,4119,0.291403593977659,0.235294117647059,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,101,14,DSP14c,WAV14c,54.2,7.3,mua ,mua  ,3834,0.313070701800157,0.260869565217391,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,102,14,DSP14d,WAV14d,54.2,7.3,mua ,mua  ,4087,0.195790504160548,0.166666666666667,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,74,15,DSP15a,WAV15a,48.6,7.7,mua ,mua  ,3868,0.181018877682958,0.145833333333333,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,75,15,DSP15b,WAV15b,22.8,7.7,mua ,mua  ,3505,0.114155251141553,0.114285714285714,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,76,15,DSP15c,WAV15c,43.7,7.7,mua ,mua  ,3558,0.281135788585887,0.192307692307692,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,77,15,DSP15d,WAV15d,39.6,7.7,mua ,mua  ,3628,0.137854976564654,0.108695652173913,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,81,16,DSP16a,WAV16a,17.5,7.7,good,mua  ,3208,0.155908949173683,0.147058823529412,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,82,16,DSP16b,WAV16b,40.3,7.7,mua ,mua  ,2966,0.134907251264755,0.19047619047619,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,83,16,DSP16c,WAV16c,83.2,7.3,mua ,mua  ,5598,0.607468286582098,0.346938775510204,0,0,1
troy-agl_t-2021-08-27,troy,R,108,102,84,16,DSP16d,WAV16d,66.4,7.2,mua ,mua  ,6587,0.470695414515639,0.206666666666667,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,8,17,DSP17a,WAV17a,45,7.6,mua ,mua  ,2059,0.145772594752187,0.5,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,9,17,DSP17b,WAV17b,19.3,7.6,good,mua  ,2146,0.0466200466200466,0.0714285714285714,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,13,18,DSP18a,WAV18a,67.2,7.6,mua ,mua  ,2337,0.128424657534247,0.1875,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,14,18,DSP18b,WAV18b,50.9,7.6,mua ,mua  ,2316,0.172786177105832,0.25,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,19,19,DSP19a,WAV19a,18.6,7.6,good,mua  ,2172,0.0460617227084293,0.0714285714285714,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,20,19,DSP19b,WAV19b,57,7.6,mua ,mua  ,1787,0.111982082866741,0.181818181818182,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,21,19,DSP19c,WAV19c,20.5,7.6,mua ,mua  ,2131,0.0938967136150235,0.142857142857143,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,22,19,DSP19d,WAV19d,64.7,7.6,mua ,mua  ,1917,0.260960334029228,0.833333333333333,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,30,20,DSP20a,WAV20a,71.1,7.6,mua ,mua  ,2815,0.319829424307036,0.473684210526316,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,31,20,DSP20b,WAV20b,86.9,7.6,mua ,mua  ,2579,0.232738557020946,0.272727272727273,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,35,21,DSP21a,WAV21a,80,7.6,mua ,mua  ,2122,0.282885431400283,0.428571428571429,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,36,21,DSP21b,WAV21b,82.3,7.6,mua ,mua  ,1957,0.306748466257669,0.75,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,41,22,DSP22a,WAV22a,80.9,8.3,mua ,mua  ,4697,0.489778534923339,0.283950617283951,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,42,22,DSP22b,WAV22b,52.6,7.6,mua ,mua  ,2090,0.0957395883197702,0.133333333333333,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,43,22,DSP22c,WAV22c,17.7,7.7,good,mua  ,2261,0.0442477876106195,0.0555555555555556,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,55,24,DSP24a,WAV24a,72.5,8.8,mua ,good ,4775,0.565563468789275,0.0324909747292419,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,56,24,DSP24b,WAV24b,23.7,7.6,mua ,mua  ,1875,0.106723585912487,0.133333333333333,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,57,24,DSP24c,WAV24c,66.2,7.7,mua ,mua  ,1800,0.166759310728182,0.272727272727273,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,61,25,DSP25a,WAV25a,43.7,7.7,mua ,mua  ,3196,0.187793427230047,0.181818181818182,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,62,25,DSP25b,WAV25b,70.7,7.7,mua ,mua  ,3218,0.404103201740752,0.40625,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,63,25,DSP25c,WAV25c,53.8,7.9,mua ,mua  ,4722,0.444821012497352,0.221052631578947,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,70,26,DSP26a,WAV26a,72.8,8.3,mua ,mua  ,4762,0.588111741230834,0.208955223880597,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,71,26,DSP26b,WAV26b,79.6,8.2,mua ,mua  ,3770,0.50411249668347,0.193877551020408,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,72,26,DSP26c,WAV26c,61,7.7,mua ,mua  ,2532,0.197550375345713,0.172413793103448,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,73,26,DSP26d,WAV26d,77.9,7.7,mua ,mua  ,2933,0.34106412005457,0.3125,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,78,27,DSP27a,WAV27a,72.1,7.6,mua ,mua  ,1286,0.155642023346304,0.4,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,79,27,DSP27b,WAV27b,19.8,7.6,good,mua  ,1440,0.0694927032661571,0.142857142857143,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,80,27,DSP27c,WAV27c,134,7.7,mua ,mua  ,2056,0.437956204379562,0.333333333333333,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,87,29,DSP29a,WAV29a,41.7,7.7,mua ,mua  ,3906,0.358514724711908,0.28,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,88,29,DSP29b,WAV29b,64.5,7.7,mua ,mua  ,3593,0.22271714922049,0.205128205128205,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,89,29,DSP29c,WAV29c,80.1,7.7,mua ,mua  ,3208,0.249454318677892,0.195121951219512,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,90,30,DSP30a,WAV30a,67.7,9.6,mua ,good ,4799,0.979574822842851,0.215596330275229,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,92,30,DSP30b,WAV30b,130.2,12,mua ,,10345,7.77262180974478,0.333195192706175,1,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,106,30,DSP30c,WAV30c,136.7,11.1,mua ,good ,6453,3.75077495350279,0.324832214765101,1,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,93,31,DSP31a,WAV31a,55.4,7.7,mua ,mua  ,3188,0.219642296830875,0.241379310344828,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,94,31,DSP31b,WAV31b,70.3,8,mua ,mua  ,4352,0.436681222707424,0.195876288659794,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,95,31,DSP31c,WAV31c,42,7.8,mua ,mua  ,3607,0.221852468108708,0.228571428571429,0,0,1
troy-agl_t-2021-08-27,troy,FOP,108,102,96,31,DSP31d,WAV31d,25.7,7.7,mua ,mua  ,3782,0.158688177730759,0.130434782608696,0,0,1
